Date,jci-price,sensex-price,psei-price,ibov-price,inr-price,php-price,brl-price,idr-price,gold-price,crude-price
2016-04-20,4876.596,25844.18,7201.37,53630.9,66.2213,46.225,3.5292,13141.0,1244.25,45.8
2016-04-22,4914.737,25838.14,7255.39,52907.9,66.4837,46.645,3.5646,13200.0,1233.03,45.11
2016-04-25,4878.862,25678.93,7250.13,51861.7,66.6175,46.85,3.5577,13197.0,1237.97,44.48
2016-04-26,4814.093,26007.3,7211.92,53082.5,66.525,46.76,3.5297,13200.0,1243.4,45.74
2016-04-27,4845.658,26064.12,7180.53,54477.8,66.4525,46.78,3.5271,13190.0,1245.83,47.18
2016-04-28,4848.39,25603.1,7162.56,54312.0,66.5213,46.77,3.4879,13187.0,1266.26,48.14
2016-04-29,4838.583,25606.62,7159.29,53910.5,66.33,46.89,3.4351,13197.0,1293.53,48.13
2016-05-02,4808.319,25436.97,7053.88,53561.5,66.455,46.965,3.5019,13180.0,1291.55,45.83
2016-05-03,4812.264,25229.7,7046.57,52260.2,66.4275,46.89,3.5594,13195.0,1286.5,44.97
2016-05-04,4822.595,25101.73,7081.86,52552.8,66.555,47.08,3.548,13240.0,1279.68,44.62
2016-05-10,4763.115,25772.53,7174.88,53070.9,66.6787,46.757,3.4764,13299.0,1265.84,45.52
2016-05-11,4799.964,25597.02,7396.52,52764.5,66.565,46.555,3.4513,13300.0,1277.21,47.6
2016-05-12,4803.322,25790.22,7325.04,53241.3,66.625,46.647,3.4848,13295.0,1263.68,48.08
2016-05-13,4761.715,25489.57,7436.79,51804.3,66.775,46.555,3.5324,13320.0,1273.45,47.83
2016-05-16,4731.562,25653.23,7511.74,51802.9,66.805,46.46,3.4992,13308.0,1274.16,48.97
2016-05-17,4729.156,25773.61,7524.84,50839.4,66.875,46.42,3.4883,13298.0,1278.95,49.28
2016-05-18,4734.357,25704.61,7534.3,50561.7,66.985,46.66,3.5682,13389.0,1258.5,48.93
2016-05-19,4704.217,25399.72,7427.33,50132.5,67.3675,46.8,3.565,13545.0,1254.75,48.81
2016-05-20,4711.878,25301.9,7299.03,49722.7,67.4475,46.75,3.5203,13608.0,1251.98,48.72
2016-05-23,4743.662,25230.36,7306.69,49330.4,67.4962,46.788,3.5726,13584.0,1249.13,48.35
2016-05-24,4710.785,25305.47,7356.72,49345.2,67.755,46.92,3.5715,13695.0,1227.21,48.61
2016-05-25,4772.977,25881.17,7463.95,49482.9,67.335,46.785,3.5831,13657.0,1224.41,49.74
2016-05-27,4814.731,26653.6,7411.68,49051.5,67.035,46.635,3.6083,13583.0,1212.38,49.32
2016-05-30,4836.033,26725.6,7464.34,48964.3,67.1687,46.75,3.5704,13647.0,1204.95,49.76
2016-05-31,4796.869,26667.96,7401.6,48471.7,67.26,46.75,3.6109,13658.0,1215.32,49.69
2016-06-01,4839.668,26713.93,7500.79,49012.7,67.4525,46.64,3.6003,13663.0,1212.98,49.72
2016-06-02,4833.225,26843.14,7464.59,49887.2,67.29,46.53,3.5945,13644.0,1211.0,50.04
2016-06-03,4853.922,26843.03,7514.22,50619.5,67.26,46.465,3.5275,13591.0,1244.2,49.64
2016-06-06,4896.025,26777.45,7598.22,50431.8,66.9775,46.225,3.489,13376.0,1245.34,50.55
2016-06-07,4933.989,27009.67,7710.54,50487.9,66.775,46.11,3.441,13268.0,1243.81,51.44
2016-06-08,4916.061,27020.66,7722.79,51629.3,66.6512,46.01,3.3611,13263.0,1262.8,52.51
2016-06-09,4876.794,26763.46,7536.65,51118.5,66.72,46.055,3.3998,13260.0,1269.8,51.95
2016-06-10,4848.056,26635.75,7509.94,49422.2,66.7587,46.13,3.4327,13290.0,1274.24,50.54
2016-06-13,4807.226,26396.77,7554.4,49660.8,67.14,46.08,3.4821,13279.0,1283.86,50.35
2016-06-14,4821.59,26395.71,7460.12,48648.3,67.265,46.31,3.4815,13378.0,1285.72,49.83
2016-06-15,4814.824,26726.34,7501.65,48914.7,67.1525,46.43,3.4746,13374.0,1291.75,48.97
2016-06-16,4814.391,26525.46,7564.47,49411.6,67.2762,46.43,3.466,13368.0,1278.43,47.19
2016-06-17,4835.143,26625.91,7622.07,49533.8,67.085,46.425,3.4167,13339.0,1298.65,49.17
2016-06-20,4863.531,26866.92,7665.33,50329.4,67.3125,46.335,3.3948,13265.0,1289.9,50.65
2016-06-21,4878.714,26812.78,7767.23,50837.8,67.49,46.38,3.4142,13263.0,1268.12,50.62
2016-06-22,4896.852,26765.65,7756.37,50156.3,67.48,46.475,3.3775,13283.0,1266.22,49.88
2016-06-23,4874.309,27002.22,7729.78,51559.8,67.2513,46.51,3.3366,13258.0,1256.84,50.91
2016-06-24,4834.569,26397.71,7629.72,50105.3,67.9688,46.95,3.3765,13375.0,1315.75,48.41
2016-06-27,4836.052,26402.96,7715.9,49245.5,67.945,47.03,3.3923,13340.0,1324.6,47.16
2016-06-28,4882.171,26524.55,7666.69,50006.6,67.955,46.895,3.3031,13178.0,1311.79,48.58
2016-06-29,4980.105,26740.39,7798.53,51001.9,67.685,46.965,3.2201,13162.0,1319.15,50.61
2016-06-30,5016.647,26999.72,7796.25,51526.9,67.525,47.085,3.2126,13220.0,1321.9,49.68
2016-07-01,4971.581,27144.91,7830.35,52233.0,67.3225,46.915,3.2353,13138.0,1341.35,50.35
2016-07-11,5069.019,27626.69,7865.27,53960.1,67.135,47.31,3.3093,13103.0,1355.4,46.25
2016-07-12,5099.533,27808.14,7937.95,54256.4,67.1837,47.321,3.2956,13120.0,1333.1,48.47
2016-07-13,5133.933,27815.18,7944.02,54598.3,67.055,47.21,3.2636,13095.0,1342.64,46.26
2016-07-14,5083.539,27942.11,7956.14,55480.9,66.915,47.05,3.2503,13088.0,1335.23,47.37
2016-07-15,5110.178,27836.5,8030.06,55578.2,67.07,46.85,3.2819,13091.0,1337.45,47.61
2016-07-18,5127.501,27746.66,7986.25,56484.2,67.195,46.714,3.2542,13088.0,1328.85,46.96
2016-07-19,5172.83,27787.62,8036.01,56698.1,67.1075,46.94,3.2485,13089.0,1332.01,46.66
2016-07-20,5242.823,27915.89,8051.97,56578.0,67.1975,46.725,3.2594,13113.0,1316.06,47.17
2016-07-21,5216.973,27710.52,8102.3,56641.5,67.1775,47.077,3.2719,13100.0,1331.43,46.2
2016-07-22,5197.251,27803.24,8025.35,57002.1,67.0813,47.12,3.2558,13108.0,1322.73,45.69
2016-07-25,5220.802,28095.34,8049.13,56872.7,67.3537,47.15,3.2877,13140.0,1315.6,44.72
2016-07-26,5224.395,27976.52,8024.54,56782.8,67.275,47.14,3.2761,13165.0,1320.26,44.87
2016-07-27,5274.361,28024.33,8100.48,56852.8,67.1463,47.18,3.2621,13140.0,1340.08,43.47
2016-07-28,5299.213,28208.62,8024.98,56667.1,67.035,47.07,3.2923,13103.0,1335.75,42.7
2016-07-29,5215.994,28051.86,7963.11,57308.2,66.995,47.11,3.2491,13099.0,1351.28,42.46
2016-08-01,5361.576,28003.12,8069.81,56755.8,66.7437,46.94,3.265,13071.0,1353.15,42.14
2016-08-02,5373.323,27981.71,8037.78,56162.4,66.74,46.961,3.2598,13098.0,1363.57,41.8
2016-08-03,5351.878,27697.51,7888.44,57076.9,66.9925,47.035,3.238,13128.0,1358.18,43.1
2016-08-04,5373.863,27714.37,7978.57,57593.9,66.9187,47.02,3.1932,13138.0,1361.15,44.29
2016-08-05,5420.246,28078.35,7970.35,57661.1,66.7762,46.9,3.1649,13127.0,1336.0,44.27
2016-08-08,5458.979,28182.57,7993.58,57635.4,66.845,46.835,3.1737,13129.0,1335.31,45.39
2016-08-09,5440.293,28085.16,8055.06,57689.4,66.8425,46.85,3.1451,13133.0,1340.73,44.98
2016-08-10,5423.949,27774.88,8051.4,56919.8,66.715,46.75,3.1265,13114.0,1346.61,44.05
2016-08-11,5419.088,27859.6,7981.35,58299.6,66.8438,46.79,3.1442,13118.0,1338.78,46.04
2016-08-12,5377.196,28152.4,7955.86,58298.4,66.8875,46.6,3.1933,13121.0,1335.97,46.97
2016-08-16,5371.846,28064.61,7983.38,58855.4,66.765,46.88,3.2022,13096.0,1346.24,49.23
2016-08-18,5461.45,28123.44,7952.81,59166.0,66.81,46.28,3.2393,13117.0,1352.36,50.89
2016-08-19,5416.035,28077.0,7930.75,59098.9,67.06,46.45,3.2037,13158.0,1341.47,50.88
2016-08-22,5427.175,27985.54,7981.21,57781.2,67.1862,46.58,3.2007,13217.0,1339.09,49.16
2016-08-23,5417.14,27990.21,7935.18,58020.0,67.0587,46.45,3.2344,13219.0,1337.56,49.96
2016-08-24,5403.992,28059.94,7866.13,57717.9,67.1,46.535,3.225,13248.0,1324.13,49.05
2016-08-25,5454.116,27835.91,7854.54,57722.1,67.055,46.345,3.2347,13241.0,1321.97,49.67
2016-08-26,5438.831,27782.25,7845.49,57716.3,67.0587,46.36,3.2653,13208.0,1321.18,49.92
2016-08-30,5362.316,28343.01,7794.93,58575.4,67.03,46.46,3.2418,13278.0,1311.11,48.37
2016-08-31,5386.082,28452.17,7787.37,57901.1,66.9637,46.55,3.2263,13265.0,1308.97,47.04
2016-09-01,5334.547,28423.48,7773.31,58236.3,66.96,46.73,3.2592,13268.0,1313.89,45.45
2016-09-02,5353.461,28532.11,7807.42,59616.4,66.825,46.63,3.2569,13247.0,1325.21,46.83
2016-09-06,5372.096,28978.02,7719.18,60129.4,66.525,46.6,3.196,13127.0,1350.0,47.26
2016-09-08,5371.078,29045.28,7667.07,60231.7,66.4225,46.89,3.2111,13063.0,1338.3,49.99
2016-09-09,5281.917,28797.25,7581.79,57999.7,66.6763,47.16,3.2732,13099.0,1327.83,48.01
2016-09-14,5146.038,28372.23,7546.01,57059.5,66.895,47.475,3.3448,13205.0,1322.94,45.85
2016-09-15,5265.819,28412.89,7708.42,57909.5,67.025,47.695,3.3021,13175.0,1314.75,46.59
2016-09-16,5267.769,28599.03,7553.76,57079.8,66.985,47.74,3.2624,13158.0,1310.35,45.77
2016-09-19,5321.841,28634.5,7575.84,57350.4,66.9675,47.81,3.2727,13156.0,1313.19,45.95
2016-09-20,5302.493,28523.2,7671.72,57736.5,67.015,47.845,3.2593,13153.0,1314.84,45.88
2016-09-21,5342.592,28507.42,7675.42,58393.9,67.0213,47.885,3.2048,13136.0,1335.17,46.83
2016-09-22,5380.262,28773.13,7762.35,58994.2,66.6662,47.843,3.2207,13090.0,1337.07,47.65
2016-09-23,5388.908,28668.22,7723.6,58697.0,66.6537,47.99,3.245,13077.0,1337.56,45.89
2016-09-26,5352.139,28294.28,7632.46,58053.5,66.6125,48.255,3.24,13030.0,1337.95,47.35
2016-09-27,5419.604,28223.7,7557.34,58382.5,66.4863,48.18,3.2346,12955.0,1327.32,45.97
2016-09-28,5425.337,28292.81,7586.96,59355.8,66.465,48.28,3.2153,12948.0,1321.54,48.69
2016-09-29,5431.957,27827.53,7714.86,58350.6,66.855,48.345,3.2593,12975.0,1320.37,49.24
2016-09-30,5364.804,27865.96,7629.73,58367.0,66.615,48.5,3.2613,13051.0,1315.87,49.06
2016-10-03,5463.915,28243.29,7677.73,59461.2,66.58,48.18,3.2095,12983.0,1311.6,50.89
2016-10-04,5472.317,28334.55,7719.24,59339.2,66.46,48.245,3.2585,12982.0,1268.44,50.87
2016-10-05,5420.648,28220.98,7639.79,60254.3,66.5087,48.29,3.221,12998.0,1266.85,51.86
2016-10-06,5409.344,28106.21,7620.16,60644.2,66.7,48.3,3.2282,12987.0,1254.38,52.51
2016-10-07,5377.149,28061.14,7578.29,61109.0,66.685,48.305,3.2183,12985.0,1257.08,51.93
2016-10-10,5360.828,28082.34,7534.71,61668.3,66.5338,48.355,3.2074,12978.0,1259.65,53.14
2016-10-13,5340.4,27643.11,7312.18,61118.6,66.935,48.455,3.1782,13078.0,1258.09,52.03
2016-10-14,5399.885,27673.6,7389.3,61767.2,66.715,48.443,3.2059,13045.0,1251.03,51.95
2016-10-17,5410.303,27529.97,7358.21,62696.1,66.89,48.525,3.2042,13069.0,1255.85,51.52
2016-10-18,5430.048,28050.88,7571.15,63782.2,66.7275,48.25,3.187,13032.0,1262.5,51.68
2016-10-19,5409.288,27984.37,7721.57,63505.6,66.6775,48.27,3.1686,13008.0,1269.23,52.67
2016-10-20,5403.69,28129.84,7713.32,63837.9,66.81,48.098,3.1411,13008.0,1265.76,51.38
2016-10-21,5409.243,28077.18,7650.22,64108.1,66.89,48.285,3.1565,13042.0,1266.46,51.78
2016-10-24,5420.998,28179.08,7609.31,64059.9,66.8525,48.33,3.1221,13013.0,1264.44,51.46
2016-10-25,5397.821,28091.42,7580.22,63866.2,66.825,48.33,3.1125,13006.0,1273.87,50.79
2016-10-26,5399.679,27836.51,7494.41,63825.7,66.8325,48.335,3.1401,13008.0,1267.1,49.98
2016-10-27,5416.836,27915.9,7445.14,64249.5,66.8675,48.455,3.1661,13033.0,1268.4,50.47
2016-10-28,5410.269,27941.51,7404.8,64307.6,66.7787,48.416,3.2007,13051.0,1275.47,49.71
2016-11-03,5329.502,27430.28,7160.91,61750.2,66.75,48.34,3.242,13075.0,1302.7,46.35
2016-11-04,5362.66,27274.15,7227.37,61598.4,66.705,48.48,3.2355,13068.0,1305.06,45.58
2016-11-07,5386.208,27458.99,7197.19,64051.7,66.7375,48.585,3.2061,13088.0,1281.64,46.15
2016-11-08,5470.681,27591.14,7307.8,64157.7,66.62,48.585,3.1702,13084.0,1275.68,46.04
2016-11-09,5414.321,27252.53,7119.04,63258.3,66.435,48.615,3.2264,13099.0,1277.98,46.36
2016-11-10,5450.306,27517.68,7181.87,61201.0,66.625,48.66,3.3942,13138.0,1259.2,45.84
2016-11-11,5231.971,26818.82,6975.09,59183.5,67.2462,48.94,3.4035,13288.0,1227.64,44.75
2016-11-16,5185.465,26298.69,6966.28,60759.3,67.95,49.3,3.4267,13378.0,1224.99,46.63
2016-11-17,5193.015,26227.62,7050.12,59770.5,67.8262,49.557,3.4207,13373.0,1216.42,46.49
2016-11-18,5170.109,26150.24,7067.73,59961.8,68.1362,49.77,3.3825,13428.0,1207.89,46.86
2016-11-21,5148.319,25765.14,6979.06,61070.3,68.165,49.83,3.3517,13423.0,1214.23,48.9
2016-11-22,5204.674,25960.78,6802.73,61954.5,68.255,49.862,3.3558,13443.0,1212.32,49.12
2016-11-23,5211.996,26051.81,6836.64,61985.9,68.565,49.865,3.3907,13483.0,1188.32,48.95
2016-11-24,5107.623,25860.17,6873.31,61395.5,68.7475,49.93,3.3962,13559.0,1181.67,49.0
2016-11-25,5122.104,26316.34,6889.78,61559.1,68.4675,49.81,3.4132,13515.0,1183.56,47.24
2016-11-28,5114.572,26350.17,6825.4,62855.5,68.775,49.734,3.3875,13535.0,1194.0,48.24
2016-11-29,5136.667,26394.01,6781.2,60986.5,68.655,49.732,3.3925,13573.0,1188.31,46.38
2016-12-01,5198.755,26559.92,6864.87,59506.5,68.3463,49.75,3.4643,13553.0,1171.69,53.94
2016-12-02,5245.956,26230.66,6886.74,60316.1,68.225,49.653,3.4768,13520.0,1177.43,54.46
2016-12-05,5268.308,26349.1,6776.41,59831.7,68.22,49.68,3.4235,13430.0,1170.38,54.94
2016-12-06,5272.965,26392.76,6806.14,61088.2,67.9,49.6,3.4103,13383.0,1169.85,53.93
2016-12-07,5265.368,26236.87,6866.81,61414.4,67.635,49.755,3.393,13328.0,1173.98,53.0
2016-12-08,5303.734,26694.28,7022.38,60676.6,67.355,49.7,3.375,13287.0,1170.78,53.89
2016-12-09,5308.126,26747.18,7043.16,60500.6,67.4175,49.755,3.3803,13328.0,1159.86,54.33
2016-12-13,5293.619,26697.82,6880.91,59280.6,67.54,49.781,3.3344,13308.0,1158.54,55.72
2016-12-14,5262.817,26602.84,6928.34,58212.1,67.445,49.72,3.3721,13295.0,1142.95,53.9
2016-12-15,5254.362,26519.07,6855.31,58396.2,67.835,49.96,3.3651,13398.0,1128.5,54.02
2016-12-16,5231.652,26489.56,6850.71,58389.0,67.7713,49.93,3.3897,13393.0,1134.88,55.21
2016-12-19,5191.912,26374.7,6714.13,57111.0,67.8725,49.978,3.3693,13386.0,1138.21,54.92
2016-12-20,5162.477,26307.98,6658.66,57582.9,68.0413,49.999,3.3505,13426.0,1132.35,55.35
2016-12-21,5111.392,26242.38,6686.36,57646.5,67.9138,49.99,3.331,13469.0,1131.61,54.46
2016-12-22,5042.87,25979.6,6587.17,57255.2,67.99,49.985,3.2912,13453.0,1128.38,55.05
2016-12-23,5027.704,26040.7,6563.67,57937.1,67.825,49.8,3.2699,13452.0,1133.3,55.16
2016-12-27,5102.954,26213.44,6658.2,58696.7,68.0575,49.8,3.2725,13448.0,1138.78,56.09
2016-12-28,5209.445,26210.68,6846.44,59781.6,68.24,49.825,3.2769,13443.0,1141.67,56.22
2016-12-29,5302.566,26366.15,6840.64,60227.3,68.1,49.73,3.2539,13463.0,1158.19,56.14
2017-01-03,5275.971,26643.24,6861.31,61813.8,68.33,49.78,3.265,13480.0,1158.84,55.47
2017-01-04,5301.183,26633.13,7030.95,61589.1,68.045,49.685,3.2213,13440.0,1163.65,56.46
2017-01-05,5325.504,26878.24,7209.44,62071.0,67.9613,49.475,3.1991,13375.0,1180.12,56.89
2017-01-06,5347.022,26759.23,7248.2,61665.4,67.9625,49.55,3.2224,13365.0,1172.63,57.1
2017-01-09,5316.364,26726.55,7276.34,61700.3,68.2038,49.62,3.2,13365.0,1181.1,54.94
2017-01-10,5309.924,26899.56,7364.34,62131.8,68.1825,49.505,3.1939,13308.0,1187.88,53.64
2017-01-11,5301.237,27140.41,7321.82,62446.3,68.33,49.618,3.1971,13329.0,1191.62,55.1
2017-01-12,5292.75,27247.16,7264.55,63953.9,68.0838,49.57,3.1873,13290.0,1195.43,56.01
2017-01-13,5272.983,27238.06,7238.52,63651.5,68.1563,49.628,3.2182,13330.0,1197.34,55.45
2017-01-16,5270.011,27288.17,7238.45,63831.3,68.095,49.865,3.2409,13368.0,1202.73,55.86
2017-01-17,5266.938,27235.66,7123.33,64354.3,67.96,49.83,3.2112,13352.0,1217.07,55.47
2017-01-18,5294.784,27257.64,7156.36,64149.6,68.075,49.81,3.2231,13343.0,1204.3,53.92
2017-01-19,5298.948,27308.6,7246.08,63950.9,68.13,49.98,3.2015,13376.0,1204.85,54.16
2017-01-20,5254.311,27034.5,7232.66,64521.2,68.1825,49.91,3.1744,13410.0,1210.32,55.49
2017-01-23,5250.968,27117.34,7374.35,65748.6,68.215,49.87,3.1646,13360.0,1218.23,55.23
2017-01-24,5292.088,27375.58,7370.65,65840.1,68.145,49.825,3.1708,13331.0,1208.94,55.44
2017-01-27,5312.84,27882.46,7333.67,66034.0,68.035,49.85,3.141,13359.0,1191.2,55.52
2017-01-30,5302.662,27849.56,7336.71,64301.7,67.9475,49.82,3.1266,13351.0,1195.7,55.23
2017-01-31,5294.103,27655.96,7229.66,64670.8,67.865,49.765,3.1486,13352.0,1210.72,55.7
2017-02-01,5327.161,28141.64,7227.45,64836.1,67.4738,49.83,3.1282,13372.0,1209.84,56.8
2017-02-02,5353.713,28226.61,7225.91,64578.2,67.3737,49.745,3.1214,13353.0,1215.96,56.56
2017-02-03,5360.767,28240.52,7226.7,64953.9,67.3188,49.78,3.123,13345.0,1220.3,56.81
2017-02-06,5395.995,28439.28,7294.4,63992.9,67.2188,49.695,3.1182,13320.0,1235.53,55.72
2017-02-07,5381.475,28335.16,7262.64,64198.9,67.41,49.78,3.1203,13329.0,1233.85,55.05
2017-02-08,5361.088,28289.92,7234.82,64835.4,67.1888,49.645,3.1156,13327.0,1241.53,55.12
2017-02-09,5372.077,28329.7,7252.66,64964.9,66.85,49.873,3.127,13297.0,1228.36,55.63
2017-02-10,5371.669,28334.25,7235.21,66124.5,66.885,49.86,3.1154,13316.0,1233.62,56.7
2017-02-13,5409.556,28351.62,7294.67,66967.6,67.015,49.925,3.1104,13326.0,1225.26,55.59
2017-02-14,5380.67,28339.31,7206.84,66712.9,66.9187,49.88,3.0846,13331.0,1228.13,55.97
2017-02-16,5377.998,28301.27,7283.25,67814.2,67.0725,49.96,3.0893,13320.0,1239.04,55.65
2017-02-17,5350.932,28468.75,7244.79,67748.4,67.02,49.95,3.0991,13333.0,1234.6,55.81
2017-02-20,5359.288,28661.58,7281.19,68532.9,66.925,50.2,3.0879,13354.0,1238.47,56.18
2017-02-22,5358.683,28864.71,7304.45,68589.5,66.9675,50.3,3.0655,13367.0,1237.44,55.84
2017-02-23,5372.748,28892.97,7335.56,67461.4,66.825,50.225,3.0636,13351.0,1249.56,56.58
2017-03-01,5363.056,28984.49,7170.7,66988.9,66.8262,50.28,3.0935,13362.0,1249.69,56.36
2017-03-02,5408.254,28839.79,7234.94,65854.9,66.71,50.32,3.1533,13358.0,1234.25,55.08
2017-03-03,5391.215,28832.45,7247.12,66785.5,66.805,50.4,3.1161,13383.0,1234.81,55.9
2017-03-06,5409.817,29048.19,7313.87,66341.4,66.715,50.394,3.137,13351.0,1225.29,56.01
2017-03-07,5402.615,28999.56,7294.52,65742.3,66.6725,50.285,3.1189,13347.0,1215.86,55.92
2017-03-08,5393.764,28901.94,7294.56,64718.0,66.7012,50.35,3.17,13350.0,1208.31,53.11
2017-03-09,5402.386,28929.13,7295.45,64585.2,66.715,50.39,3.193,13387.0,1201.24,52.19
2017-03-10,5390.677,28946.23,7146.27,64675.5,66.605,50.36,3.1419,13379.0,1204.64,51.37
2017-03-14,5431.585,29442.63,7261.75,64699.5,65.8175,50.365,3.1686,13371.0,1199.12,50.92
2017-03-15,5432.381,29398.11,7253.79,66234.9,65.695,50.35,3.1044,13364.0,1219.88,51.81
2017-03-16,5518.241,29585.85,7278.6,65782.9,65.4113,50.13,3.1189,13352.0,1226.61,51.74
2017-03-17,5540.432,29648.99,7345.02,64209.9,65.475,50.178,3.0911,13345.0,1229.26,51.76
2017-03-20,5533.992,29518.74,7316.57,64884.3,65.36,50.1,3.0721,13314.0,1234.24,51.62
2017-03-21,5543.093,29485.45,7323.31,62980.4,65.28,50.185,3.0879,13319.0,1244.81,50.96
2017-03-22,5534.093,29167.68,7254.93,63521.3,65.4425,50.31,3.0875,13329.0,1248.84,50.64
2017-03-23,5563.759,29332.16,7301.03,63530.8,65.53,50.325,3.14,13325.0,1245.2,50.56
2017-03-24,5567.134,29421.4,7269.62,63853.8,65.415,50.34,3.1085,13327.0,1243.57,50.8
2017-03-27,5541.202,29237.15,7245.97,64308.4,65.045,50.135,3.1265,13310.0,1254.86,50.75
2017-03-29,5592.51,29531.43,7324.0,65528.3,64.9113,50.125,3.1199,13314.0,1253.45,52.42
2017-03-30,5592.952,29647.42,7332.59,65266.0,64.9187,50.193,3.1502,13316.0,1242.64,52.96
2017-03-31,5568.106,29620.5,7311.72,64984.1,64.85,50.2,3.1224,13326.0,1249.2,52.83
2017-04-03,5606.789,29910.22,7341.65,65211.5,65.0262,50.163,3.115,13323.0,1253.5,53.12
2017-04-05,5676.98,29974.24,7584.21,64774.8,64.8825,50.151,3.1209,13321.0,1255.76,54.36
2017-04-06,5680.239,29927.34,7565.32,64222.7,64.5338,50.175,3.1435,13336.0,1251.7,54.89
2017-04-07,5653.486,29706.61,7583.75,64593.1,64.28,50.083,3.1465,13322.0,1254.53,55.24
2017-04-10,5644.299,29575.74,7617.91,64649.8,64.565,49.705,3.1318,13287.0,1254.68,55.98
2017-04-11,5627.933,29788.35,7601.4,64359.8,64.5,49.646,3.1373,13281.0,1274.86,56.23
2017-04-12,5644.155,29643.48,7629.64,63891.7,64.6712,49.43,3.1261,13275.0,1286.78,55.86
2017-04-17,5577.487,29413.66,7588.53,64334.9,64.515,49.54,3.0988,13286.0,1284.71,55.36
2017-04-18,5606.517,29319.1,7588.98,64158.8,64.6288,49.62,3.1077,13296.0,1289.76,54.89
2017-04-20,5595.306,29422.39,7563.45,63760.6,64.56,49.83,3.148,13323.0,1281.9,52.99
2017-04-25,5680.796,29943.24,7700.46,65148.3,64.2725,49.675,3.1472,13285.0,1264.13,52.1
2017-04-26,5726.53,30133.35,7726.45,64861.9,64.115,49.78,3.1736,13285.0,1269.22,51.82
2017-04-27,5707.028,30029.74,7661.01,64676.6,64.1537,49.965,3.1839,13314.0,1264.3,51.44
2017-05-02,5675.808,29921.18,7703.1,66721.8,64.2125,50.04,3.1519,13312.0,1256.76,50.46
2017-05-03,5647.368,29894.8,7682.26,66093.8,64.1487,49.965,3.1666,13308.0,1238.17,50.79
2017-05-04,5669.443,30126.21,7755.75,64862.6,64.175,49.875,3.1886,13328.0,1228.16,48.38
2017-05-05,5683.377,29858.8,7841.99,65709.7,64.375,49.915,3.1766,13330.0,1228.01,49.1
2017-05-08,5707.862,29926.15,7962.33,65526.0,64.305,49.88,3.1985,13309.0,1226.23,49.34
2017-05-09,5697.056,29933.25,7923.5,66277.7,64.6263,49.925,3.1903,13350.0,1221.23,48.73
2017-05-12,5675.216,30188.15,7815.53,68221.9,64.31,49.76,3.1231,13330.0,1228.43,50.84
2017-05-15,5688.87,30322.12,7772.93,68474.2,64.0612,49.679,3.1098,13304.0,1230.82,51.82
2017-05-16,5646.999,30582.6,7791.07,68684.5,64.0775,49.717,3.0963,13300.0,1237.24,51.65
2017-05-17,5615.492,30658.77,7826.53,67540.3,64.1563,49.765,3.1395,13324.0,1261.36,52.21
2017-05-18,5645.451,30434.79,7757.69,61597.1,64.845,49.854,3.3709,13356.0,1247.07,52.51
2017-05-19,5791.884,30464.92,7767.62,62639.3,64.6375,49.865,3.2534,13335.0,1255.93,53.61
2017-05-22,5749.445,30570.97,7806.57,61673.5,64.5488,49.765,3.2666,13303.0,1260.63,53.87
2017-05-23,5730.613,30365.25,7812.14,62662.5,64.89,49.77,3.2701,13299.0,1251.22,54.15
2017-05-24,5703.433,30301.64,7837.82,63257.4,64.74,49.995,3.278,13311.0,1258.73,53.96
2017-05-26,5716.815,31028.21,7867.49,64085.4,64.445,49.76,3.26,13295.0,1266.76,52.15
2017-05-29,5712.331,31109.28,7886.03,63760.9,64.495,49.83,3.2569,13322.0,1268.1,52.29
2017-05-30,5693.391,31159.4,7860.77,63962.3,64.665,49.845,3.2581,13324.0,1263.09,51.84
2017-05-31,5738.155,31145.8,7837.12,62711.5,64.5112,49.77,3.2266,13323.0,1268.92,50.31
2017-06-02,5742.446,31273.29,7907.66,62510.7,64.4413,49.56,3.2452,13304.0,1279.17,49.95
2017-06-05,5748.235,31309.49,8001.38,62450.4,64.365,49.375,3.297,13286.0,1279.8,49.47
2017-06-06,5707.831,31190.56,7953.12,62954.7,64.4275,49.55,3.2779,13297.0,1294.39,50.12
2017-06-07,5717.325,31271.28,8002.32,63170.7,64.3338,49.5,3.2697,13305.0,1287.15,48.06
2017-06-08,5702.922,31213.36,7958.63,62755.6,64.2125,49.502,3.2614,13298.0,1278.01,47.86
2017-06-09,5675.523,31262.06,7990.24,62210.6,64.2538,49.491,3.2967,13292.0,1266.76,48.15
2017-06-13,5707.645,31103.49,7917.89,61829.0,64.34,49.54,3.3151,13292.0,1266.55,48.72
2017-06-14,5792.897,31155.91,7966.01,61922.9,64.295,49.503,3.2751,13283.0,1260.86,47.0
2017-06-16,5723.636,31056.4,7882.22,61626.4,64.4288,49.895,3.293,13299.0,1253.73,47.37
2017-06-19,5741.909,31311.57,7943.75,62014.0,64.4275,49.91,3.2828,13289.0,1243.84,46.91
2017-06-20,5791.904,31297.53,7917.86,60766.2,64.5025,50.1,3.3277,13289.0,1243.01,46.02
2017-06-21,5818.552,31283.64,7886.37,60761.7,64.5225,50.295,3.3363,13319.0,1246.48,44.82
2017-06-22,5829.708,31290.74,7858.34,61272.2,64.595,50.338,3.3422,13328.0,1250.51,45.22
2017-07-03,5910.237,31221.62,7866.52,63279.6,64.875,50.64,3.3016,13368.0,1220.2,49.68
